t,px,py,pz,qw,qx,qy,qz
71.975,0.311122,0.162144,0.425978,-0.97865,-0.164892,-0.047893,-0.112963
71.983333,0.311094,0.162649,0.425904,-0.978783,-0.165268,-0.047307,-0.111504
71.991667,0.311012,0.163107,0.425858,-0.978867,-0.165756,-0.046836,-0.110231
72.0,0.31098,0.163388,0.425925,-0.978769,-0.16676,-0.047324,-0.109371
72.008333,0.310646,0.163943,0.425887,-0.978976,-0.16659,-0.046924,-0.107942
72.016667,0.31056,0.164115,0.42607,-0.97868,-0.168439,-0.048329,-0.10714
72.025,0.310177,0.164548,0.426072,-0.978806,-0.168158,-0.048512,-0.106338
72.033333,0.309942,0.164802,0.426282,-0.978715,-0.169337,-0.049395,-0.104896
72.041667,0.309584,0.165107,0.426399,-0.978738,-0.169663,-0.04973,-0.103986
72.05,0.309144,0.165406,0.426464,-0.978885,-0.169183,-0.049806,-0.103348
72.058333,0.308618,0.165838,0.42655,-0.979315,-0.167451,-0.050415,-0.101788
72.066667,0.308215,0.165871,0.426821,-0.979473,-0.167729,-0.050538,-0.099729
72.075,0.307675,0.165959,0.42697,-0.979506,-0.168106,-0.051209,-0.098421
72.083333,0.307153,0.166128,0.427153,-0.979454,-0.168548,-0.052277,-0.097613
72.091667,0.306491,0.166262,0.427282,-0.979371,-0.168867,-0.053395,-0.097295
72.1,0.30596,0.166237,0.427573,-0.979309,-0.16943,-0.054777,-0.09616
72.108333,0.305352,0.166206,0.427791,-0.979284,-0.1693,-0.056216,-0.095809
72.116667,0.304769,0.166056,0.428051,-0.979221,-0.169424,-0.057576,-0.095433
72.125,0.304093,0.165921,0.428214,-0.979406,-0.168346,-0.058418,-0.09493
72.133333,0.303523,0.165739,0.428467,-0.979576,-0.167753,-0.059192,-0.093734
72.141667,0.303055,0.165534,0.4288,-0.979578,-0.168138,-0.060016,-0.092495
72.15,0.302491,0.165455,0.428872,-0.979605,-0.16769,-0.060941,-0.092411
72.158333,0.302111,0.165238,0.429126,-0.9795,-0.168308,-0.061993,-0.091703
72.166667,0.301568,0.165209,0.429279,-0.979533,-0.168396,-0.063492,-0.090145
72.175,0.301179,0.164943,0.429364,-0.979568,-0.167747,-0.063342,-0.091083
72.183333,0.300947,0.164401,0.42908,-0.978462,-0.172433,-0.066114,-0.092241
72.191667,0.300283,0.164669,0.429483,-0.979646,-0.167458,-0.0643,-0.0901
72.2,0.299851,0.164491,0.429483,-0.979604,-0.167564,-0.06515,-0.08974
72.208333,0.299537,0.164338,0.429599,-0.979769,-0.166866,-0.065195,-0.089205
72.216667,0.299442,0.163811,0.429263,-0.978468,-0.172163,-0.0683,-0.091078
72.225,0.298792,0.16429,0.429596,-0.979433,-0.168066,-0.067896,-0.088627
72.233333,0.298743,0.163681,0.429221,-0.978121,-0.172791,-0.070303,-0.092091
72.241667,0.298181,0.164091,0.429536,-0.979238,-0.167661,-0.068843,-0.090792
72.25,0.297877,0.164058,0.429528,-0.97911,-0.167947,-0.06956,-0.091096
72.258333,0.297498,0.164105,0.429469,-0.979017,-0.167722,-0.070071,-0.092112
72.266667,0.297314,0.164053,0.429548,-0.978763,-0.168623,-0.071233,-0.092278
72.275,0.297068,0.164048,0.429591,-0.978461,-0.169409,-0.072569,-0.092995
72.283333,0.296716,0.164066,0.429616,-0.978053,-0.170698,-0.07384,-0.093926
72.291667,0.296386,0.164259,0.429581,-0.978097,-0.169737,-0.074729,-0.094507
72.3,0.296068,0.164338,0.429653,-0.977838,-0.170578,-0.075848,-0.094775
72.308333,0.295699,0.16439,0.429737,-0.977663,-0.171142,-0.076306,-0.095199
72.316667,0.295319,0.164523,0.429844,-0.977405,-0.172059,-0.077449,-0.09527
72.325,0.294936,0.164635,0.429924,-0.977185,-0.172639,-0.078504,-0.095621
72.333333,0.294589,0.164648,0.430145,-0.976883,-0.173996,-0.079485,-0.09543
72.341667,0.29443,0.164551,0.430391,-0.976818,-0.17527,-0.08104,-0.092412
72.35,0.293889,0.164757,0.430388,-0.97635,-0.17534,-0.082611,-0.095767
72.358333,0.293515,0.164766,0.43051,-0.976326,-0.174869,-0.083193,-0.096366
72.366667,0.293228,0.164727,0.430813,-0.976109,-0.175674,-0.084497,-0.09597
72.375,0.292761,0.164815,0.43092,-0.976136,-0.174947,-0.085293,-0.096314
72.383333,0.292409,0.164167,0.431538,-0.974443,-0.184914,-0.082371,-0.09738
72.391667,0.292233,0.164521,0.43152,-0.975266,-0.178139,-0.088717,-0.096188
72.4,0.291622,0.164783,0.431555,-0.975493,-0.1763,-0.089099,-0.09692
72.408333,0.291289,0.164403,0.432196,-0.97552,-0.178237,-0.08673,-0.095241
72.416667,0.290963,0.164335,0.432342,-0.97544,-0.178079,-0.087146,-0.095968
72.425,0.290597,0.164377,0.432566,-0.975737,-0.177029,-0.087953,-0.094143
72.433333,0.290369,0.164264,0.432604,-0.975464,-0.177782,-0.087959,-0.095533
72.441667,0.290615,0.163958,0.432809,-0.975639,-0.178038,-0.091119,-0.090158
72.45,0.289871,0.164154,0.432849,-0.975344,-0.178376,-0.088693,-0.094974
72.458333,0.289634,0.164099,0.432942,-0.975231,-0.178411,-0.08965,-0.095166
72.466667,0.289441,0.164025,0.43309,-0.975421,-0.177396,-0.09003,-0.094763
72.475,0.289294,0.163919,0.433179,-0.975371,-0.177332,-0.090289,-0.095147
72.483333,0.289156,0.163837,0.433257,-0.97533,-0.17727,-0.090484,-0.095495
72.491667,0.289022,0.163764,0.433333,-0.975289,-0.177182,-0.090701,-0.095875
72.5,0.288877,0.163723,0.433415,-0.975286,-0.177115,-0.090785,-0.095949
72.508333,0.288927,0.163403,0.433255,-0.974392,-0.180385,-0.091935,-0.097825
72.516667,0.288803,0.163398,0.433327,-0.974311,-0.180491,-0.092373,-0.09802
72.525,0.288691,0.16339,0.43343,-0.974184,-0.180813,-0.092823,-0.098264
72.533333,0.288657,0.163417,0.433575,-0.973997,-0.18132,-0.093837,-0.098226
72.541667,0.288433,0.163633,0.433856,-0.97452,-0.179487,-0.092284,-0.097872
72.55,0.288409,0.163701,0.433963,-0.974584,-0.179337,-0.091983,-0.097791
72.558333,0.288419,0.163773,0.434032,-0.974692,-0.178865,-0.091309,-0.098217
72.566667,0.288384,0.163952,0.434236,-0.975046,-0.177928,-0.091229,-0.096461
72.575,0.288442,0.164076,0.434349,-0.974998,-0.17826,-0.091206,-0.096353
72.583333,0.288504,0.164243,0.434466,-0.974942,-0.178668,-0.091177,-0.096191
72.591667,0.288582,0.164441,0.434573,-0.974875,-0.179181,-0.090998,-0.096087
72.6,0.288682,0.164657,0.434673,-0.97484,-0.179475,-0.090801,-0.096076
72.608333,0.288796,0.164888,0.434777,-0.974872,-0.179613,-0.090405,-0.095871
72.616667,0.288926,0.165089,0.434887,-0.975021,-0.179379,-0.089785,-0.095367
72.625,0.28914,0.165199,0.434959,-0.974678,-0.180956,-0.089301,-0.096354
72.633333,0.289319,0.165372,0.435078,-0.97465,-0.181219,-0.088954,-0.096457
72.641667,0.289437,0.165608,0.435252,-0.974986,-0.180075,-0.088716,-0.095416
72.65,0.289602,0.165756,0.435364,-0.974909,-0.180513,-0.088569,-0.095511
72.658333,0.289772,0.165876,0.435473,-0.974834,-0.180883,-0.088399,-0.095741
72.666667,0.289921,0.165998,0.435563,-0.974853,-0.180882,-0.08797,-0.095942
72.675,0.290076,0.166086,0.435566,-0.97451,-0.182173,-0.087496,-0.097407
72.683333,0.290053,0.166434,0.435542,-0.974563,-0.181087,-0.088264,-0.098204
72.691667,0.290248,0.166644,0.435228,-0.974435,-0.180147,-0.090444,-0.099215
72.7,0.290368,0.166651,0.435319,-0.974377,-0.18049,-0.090457,-0.099144
72.708333,0.290488,0.1667,0.435404,-0.974299,-0.180673,-0.090555,-0.099493
72.716667,0.290759,0.166354,0.436001,-0.974401,-0.182744,-0.087276,-0.097622
72.725,0.290895,0.166405,0.436103,-0.974429,-0.182713,-0.086994,-0.097649
72.733333,0.29097,0.16664,0.435892,-0.974006,-0.182879,-0.089668,-0.099129
72.741667,0.29109,0.166686,0.435996,-0.974055,-0.18268,-0.08937,-0.099285
72.75,0.291196,0.166706,0.436101,-0.974071,-0.182544,-0.089151,-0.099577
72.758333,0.291162,0.166918,0.436074,-0.974363,-0.180693,-0.088904,-0.100316
72.766667,0.291238,0.166904,0.436194,-0.974285,-0.180772,-0.089168,-0.100692
72.775,0.291226,0.167425,0.436095,-0.975455,-0.17393,-0.090781,-0.099974
72.783333,0.291395,0.166885,0.436455,-0.974211,-0.180688,-0.089452,-0.101307
72.791667,0.291636,0.166656,0.436789,-0.973962,-0.182416,-0.089231,-0.100797
72.8,0.291753,0.166681,0.436911,-0.973998,-0.182279,-0.089021,-0.100887
72.808333,0.291867,0.166716,0.437033,-0.974025,-0.182243,-0.088692,-0.100979
72.816667,0.291884,0.167009,0.436973,-0.9744,-0.179965,-0.088588,-0.101535
72.825,0.292039,0.167018,0.437062,-0.974281,-0.180228,-0.088575,-0.102219
72.833333,0.292159,0.16649,0.437479,-0.972738,-0.189384,-0.084559,-0.103753
72.841667,0.292326,0.167124,0.437273,-0.974192,-0.180342,-0.088087,-0.10328
72.85,0.292604,0.166907,0.437606,-0.973763,-0.183048,-0.088265,-0.102409
72.858333,0.292728,0.16698,0.4377,-0.973804,-0.182846,-0.088087,-0.102541
72.866667,0.292832,0.167126,0.437462,-0.973477,-0.182688,-0.088305,-0.105689
72.875,0.292845,0.167349,0.437749,-0.974207,-0.180726,-0.087473,-0.102988
72.883333,0.292965,0.167448,0.437855,-0.974285,-0.180775,-0.086858,-0.102684
72.891667,0.293093,0.167562,0.437937,-0.974234,-0.18118,-0.086635,-0.102647
72.9,0.293143,0.168231,0.437796,-0.975449,-0.174608,-0.087856,-0.101452
72.908333,0.293333,0.167805,0.438112,-0.974207,-0.18146,-0.086414,-0.102593
72.916667,0.293622,0.167682,0.43841,-0.973882,-0.183473,-0.086752,-0.101816
72.925,0.293513,0.168159,0.438468,-0.974636,-0.180771,-0.086416,-0.099691
72.933333,0.293696,0.168177,0.438502,-0.974332,-0.181413,-0.085917,-0.101908
72.941667,0.29379,0.168302,0.438686,-0.974384,-0.181479,-0.085474,-0.101666
72.95,0.293828,0.168984,0.438621,-0.975651,-0.174725,-0.086883,-0.100137
72.958333,0.293961,0.168548,0.439043,-0.974275,-0.181894,-0.085887,-0.101614
72.966667,0.294044,0.168662,0.439236,-0.974213,-0.182123,-0.086036,-0.10168
72.975,0.294305,0.168539,0.439619,-0.973852,-0.184146,-0.086437,-0.101149
72.983333,0.294244,0.169391,0.43943,-0.975447,-0.175485,-0.087415,-0.100336
72.991667,0.294401,0.168959,0.439851,-0.974288,-0.182002,-0.08538,-0.101727
73.0,0.294527,0.169054,0.440014,-0.974283,-0.182015,-0.085205,-0.101902
73.008333,0.29467,0.169134,0.440167,-0.974232,-0.18218,-0.085131,-0.102155
73.016667,0.294805,0.169222,0.440318,-0.974137,-0.182507,-0.085144,-0.102464
73.025,0.29494,0.169323,0.440478,-0.97402,-0.182957,-0.085196,-0.102727
73.033333,0.295141,0.169349,0.440652,-0.974064,-0.182811,-0.084636,-0.103033
73.041667,0.295432,0.169366,0.440586,-0.97333,-0.185261,-0.084878,-0.105368
73.05,0.295429,0.169678,0.440956,-0.974129,-0.182239,-0.084682,-0.103395
73.058333,0.295653,0.169781,0.44113,-0.974035,-0.18261,-0.08479,-0.10354
73.066667,0.295806,0.169793,0.441341,-0.973997,-0.183317,-0.083357,-0.103807
73.075,0.296053,0.169993,0.441455,-0.974017,-0.183021,-0.083383,-0.104127
73.083333,0.296379,0.170014,0.441625,-0.973844,-0.183869,-0.083009,-0.104544
73.091667,0.29655,0.171302,0.44126,-0.975614,-0.173471,-0.085871,-0.103496
73.1,0.297059,0.169738,0.442729,-0.972637,-0.192028,-0.0777,-0.105192
73.108333,0.297424,0.170322,0.441782,-0.973443,-0.186121,-0.081206,-0.105705
73.116667,0.297483,0.170656,0.44221,-0.974044,-0.183846,-0.081515,-0.103899
73.125,0.297724,0.170705,0.442394,-0.974094,-0.184145,-0.080431,-0.103744
73.133333,0.297985,0.170819,0.442565,-0.974087,-0.184298,-0.080242,-0.103679
73.141667,0.298279,0.171,0.442735,-0.974052,-0.184338,-0.080683,-0.1036
73.15,0.298745,0.170378,0.443032,-0.971655,-0.195697,-0.081699,-0.104468
73.158333,0.298863,0.171217,0.443141,-0.974067,-0.184527,-0.080328,-0.1034
73.166667,0.299147,0.171251,0.44336,-0.974155,-0.184519,-0.079411,-0.103287
73.175,0.299393,0.171331,0.443618,-0.974262,-0.184459,-0.078513,-0.103073
73.183333,0.29967,0.171402,0.443887,-0.974342,-0.184348,-0.07833,-0.102654
73.191667,0.299918,0.17153,0.444074,-0.975026,-0.18191,-0.0777,-0.100971
73.2,0.30015,0.171587,0.444307,-0.974991,-0.182006,-0.077677,-0.101159
73.208333,0.300311,0.171678,0.44454,-0.97441,-0.183946,-0.077606,-0.103283
73.216667,0.300528,0.171585,0.444759,-0.974193,-0.184683,-0.077832,-0.10384
73.225,0.300609,0.171738,0.444991,-0.974344,-0.183968,-0.077687,-0.103804
73.233333,0.300733,0.17174,0.445236,-0.974302,-0.184046,-0.077714,-0.104031
73.241667,0.30084,0.171744,0.445464,-0.974299,-0.184043,-0.077686,-0.104091
73.25,0.300981,0.171635,0.445677,-0.974168,-0.1846,-0.077704,-0.104312
73.258333,0.301034,0.171981,0.445842,-0.974811,-0.18315,-0.077722,-0.100794
73.266667,0.301173,0.171757,0.446005,-0.974156,-0.18427,-0.07866,-0.104295
73.275,0.301259,0.171712,0.446163,-0.974104,-0.18437,-0.078789,-0.10451
73.283333,0.301336,0.171671,0.446292,-0.974141,-0.184092,-0.078741,-0.104685
73.291667,0.301407,0.171624,0.446414,-0.974182,-0.18387,-0.078613,-0.104797
73.3,0.301475,0.171586,0.446515,-0.974254,-0.18359,-0.078347,-0.10481
73.308333,0.301519,0.171591,0.446677,-0.974275,-0.1844,-0.078725,-0.102897
73.316667,0.301575,0.171511,0.446682,-0.974287,-0.183381,-0.078262,-0.104938
73.325,0.301646,0.171475,0.44677,-0.97421,-0.183672,-0.078437,-0.105012
73.333333,0.301726,0.171424,0.446872,-0.973981,-0.184736,-0.078762,-0.105023
73.341667,0.301817,0.171484,0.446911,-0.974184,-0.183835,-0.07824,-0.105117
73.35,0.301905,0.171473,0.447,-0.974036,-0.184572,-0.078348,-0.105112
73.358333,0.301936,0.171691,0.447158,-0.974644,-0.182931,-0.077525,-0.102932
73.366667,0.302162,0.17145,0.447098,-0.974178,-0.184177,-0.077121,-0.105397
73.375,0.302214,0.170701,0.447637,-0.972291,-0.19486,-0.072794,-0.106682
73.383333,0.302394,0.171514,0.447243,-0.974096,-0.184703,-0.076744,-0.105509
73.391667,0.302573,0.171416,0.447298,-0.973987,-0.185238,-0.076557,-0.105716
73.4,0.302683,0.171536,0.447272,-0.974099,-0.184765,-0.076498,-0.105552
73.408333,0.302788,0.171532,0.447301,-0.97411,-0.184803,-0.076276,-0.105549
73.416667,0.302883,0.171557,0.447311,-0.974215,-0.184476,-0.07572,-0.105549
73.425,0.302996,0.171541,0.447341,-0.974203,-0.18463,-0.075439,-0.10559
73.433333,0.303113,0.171539,0.447367,-0.97419,-0.184685,-0.07514,-0.105829
73.441667,0.303244,0.17153,0.447395,-0.974111,-0.184884,-0.075105,-0.106229
73.45,0.303383,0.171517,0.447437,-0.974001,-0.185176,-0.07514,-0.106703
73.458333,0.303555,0.171458,0.447525,-0.973771,-0.185938,-0.075519,-0.107206
73.466667,0.303714,0.17142,0.447615,-0.973754,-0.185919,-0.075381,-0.107494
73.475,0.303913,0.171448,0.447686,-0.97386,-0.185264,-0.075655,-0.10747
73.483333,0.303746,0.170618,0.448059,-0.972318,-0.193785,-0.069781,-0.110342
73.491667,0.303908,0.170525,0.448159,-0.972319,-0.193746,-0.069563,-0.110542
73.5,0.304412,0.171144,0.447965,-0.973951,-0.184706,-0.074682,-0.108284
73.508333,0.3045,0.170998,0.448052,-0.973965,-0.184722,-0.073896,-0.108669
73.516667,0.304383,0.170203,0.44844,-0.972133,-0.194343,-0.069495,-0.111166
73.525,0.3047,0.170978,0.448249,-0.974456,-0.183387,-0.073878,-0.106524
73.533333,0.30487,0.170789,0.448191,-0.973887,-0.18462,-0.07378,-0.109616
73.541667,0.304923,0.170822,0.448294,-0.973976,-0.184717,-0.073761,-0.10867
73.55,0.305088,0.17066,0.448281,-0.973947,-0.184297,-0.07312,-0.110076
73.558333,0.305149,0.170668,0.448378,-0.974014,-0.184456,-0.073233,-0.109133
73.566667,0.305285,0.170535,0.448423,-0.974091,-0.184035,-0.073251,-0.109148
73.575,0.305399,0.170418,0.448425,-0.973687,-0.184991,-0.073222,-0.11113
73.583333,0.305497,0.17028,0.448425,-0.973709,-0.184523,-0.073003,-0.111863
73.591667,0.305568,0.170202,0.448454,-0.973658,-0.184467,-0.073,-0.112393
73.6,0.305631,0.170152,0.448467,-0.973654,-0.184278,-0.072913,-0.112798
73.608333,0.305719,0.170205,0.448485,-0.973605,-0.184288,-0.073509,-0.112816
73.616667,0.305605,0.16933,0.448879,-0.971752,-0.194452,-0.068385,-0.114938
73.625,0.305815,0.169187,0.449002,-0.971452,-0.195939,-0.068677,-0.114768
73.633333,0.305917,0.170136,0.448583,-0.97352,-0.185471,-0.072732,-0.112111
73.641667,0.306043,0.169969,0.448597,-0.973174,-0.185465,-0.073642,-0.114508
73.65,0.306115,0.169011,0.449055,-0.970977,-0.196576,-0.06948,-0.11719
73.658333,0.306143,0.169038,0.449013,-0.971003,-0.195675,-0.069288,-0.118593
73.666667,0.306421,0.169841,0.448691,-0.972672,-0.185889,-0.073806,-0.117928
73.675,0.306573,0.169809,0.448755,-0.972652,-0.185546,-0.073815,-0.11863
73.683333,0.306704,0.169789,0.448826,-0.972375,-0.185859,-0.074288,-0.120103
73.691667,0.306795,0.169814,0.448932,-0.97198,-0.186563,-0.075125,-0.12168
73.7,0.306887,0.169822,0.449044,-0.971797,-0.186721,-0.075939,-0.122386
73.708333,0.307,0.169807,0.449056,-0.971368,-0.186521,-0.076197,-0.125891
73.716667,0.307193,0.169694,0.449258,-0.970768,-0.187995,-0.0773,-0.127644
73.725,0.307233,0.169831,0.449491,-0.971117,-0.186854,-0.077313,-0.126649
73.733333,0.307455,0.169613,0.449507,-0.969841,-0.188637,-0.078561,-0.132863
73.741667,0.307585,0.169571,0.449651,-0.969146,-0.189208,-0.080051,-0.13619
73.75,0.307958,0.170024,0.449668,-0.969554,-0.18438,-0.084545,-0.137191
73.758333,0.308027,0.16903,0.450247,-0.966907,-0.193806,-0.084366,-0.142872
73.766667,0.308161,0.168879,0.450417,-0.965845,-0.1949,-0.086555,-0.147192
73.775,0.308765,0.169264,0.449993,-0.965412,-0.191481,-0.093733,-0.150096
73.783333,0.308644,0.168332,0.450613,-0.963694,-0.197825,-0.090309,-0.154929
73.791667,0.308923,0.168171,0.45072,-0.963127,-0.198041,-0.091043,-0.157724
73.8,0.309204,0.168083,0.450808,-0.962625,-0.198739,-0.091514,-0.159627
73.808333,0.309588,0.168245,0.450637,-0.963254,-0.194248,-0.092661,-0.160696
73.816667,0.309874,0.167862,0.45091,-0.962538,-0.196962,-0.092053,-0.162024
73.825,0.310205,0.167668,0.450963,-0.96127,-0.199161,-0.093289,-0.166106
73.833333,0.31047,0.167559,0.451008,-0.960719,-0.199231,-0.094296,-0.168628
73.841667,0.310704,0.167499,0.451123,-0.960801,-0.198126,-0.095115,-0.169003
73.85,0.311116,0.167153,0.451126,-0.958495,-0.202751,-0.096694,-0.175584
73.858333,0.311148,0.167282,0.45124,-0.959323,-0.199201,-0.096813,-0.175061
73.866667,0.311284,0.167262,0.451356,-0.959534,-0.198356,-0.0973,-0.174591
73.875,0.311428,0.16712,0.451405,-0.958336,-0.199958,-0.098634,-0.17855
73.883333,0.311524,0.16706,0.451492,-0.957775,-0.20002,-0.100286,-0.180562
73.891667,0.311642,0.166925,0.451653,-0.957125,-0.200402,-0.102037,-0.182592
73.9,0.311723,0.166792,0.451787,-0.956703,-0.199712,-0.102882,-0.185067
73.908333,0.311755,0.166696,0.451923,-0.956321,-0.199491,-0.103814,-0.18675
73.916667,0.311783,0.166566,0.452079,-0.955976,-0.199409,-0.104706,-0.188101
73.925,0.311825,0.166435,0.452285,-0.955556,-0.199323,-0.106288,-0.189439
73.933333,0.311961,0.166316,0.452376,-0.954564,-0.200811,-0.108995,-0.191318
73.941667,0.311984,0.166161,0.452621,-0.954056,-0.200169,-0.110674,-0.193549
73.95,0.311989,0.165966,0.452892,-0.953307,-0.200458,-0.112843,-0.195678
73.958333,0.311396,0.165665,0.452879,-0.952416,-0.199829,-0.113879,-0.200011
73.966667,0.311899,0.165802,0.453572,-0.95265,-0.197104,-0.116348,-0.20018
73.975,0.311649,0.165684,0.454217,-0.951752,-0.197238,-0.11513,-0.204965
73.983333,0.311893,0.165608,0.453588,-0.951382,-0.198707,-0.120548,-0.202126
73.991667,0.311581,0.165536,0.454598,-0.951593,-0.195501,-0.119418,-0.204913
74.0,0.311758,0.165843,0.454639,-0.950506,-0.193169,-0.127128,-0.207516
74.008333,0.311757,0.165278,0.454983,-0.951356,-0.193987,-0.120855,-0.206603
74.016667,0.311662,0.165243,0.455512,-0.949923,-0.196755,-0.12362,-0.208931
74.025,0.311632,0.165275,0.455775,-0.949694,-0.196441,-0.12428,-0.209876
74.033333,0.311671,0.165266,0.456056,-0.949533,-0.196356,-0.124589,-0.210498
74.041667,0.311685,0.165312,0.456299,-0.949406,-0.196045,-0.12473,-0.211274
74.05,0.311715,0.165355,0.456538,-0.94916,-0.196267,-0.125114,-0.211948
74.058333,0.311761,0.165377,0.456789,-0.948854,-0.196617,-0.12561,-0.212696
74.066667,0.311869,0.165581,0.457448,-0.948335,-0.195741,-0.126378,-0.215348
74.075,0.311938,0.165633,0.457668,-0.947954,-0.195908,-0.127152,-0.216414
74.083333,0.312,0.165398,0.45749,-0.947678,-0.196751,-0.128446,-0.216097
74.091667,0.312187,0.165239,0.457631,-0.94737,-0.198173,-0.129235,-0.215676
74.1,0.312104,0.165546,0.457956,-0.946995,-0.19766,-0.129091,-0.217866
74.108333,0.312366,0.166009,0.457925,-0.945928,-0.195298,-0.136402,-0.220169
74.116667,0.31246,0.166057,0.458115,-0.94544,-0.196121,-0.137322,-0.220957
74.125,0.312252,0.165732,0.45856,-0.94608,-0.198245,-0.129672,-0.220945
74.133333,0.312412,0.165751,0.458875,-0.945435,-0.199546,-0.130753,-0.221894
74.141667,0.312717,0.165709,0.458736,-0.944622,-0.20059,-0.132927,-0.223121
74.15,0.31257,0.16603,0.459115,-0.944486,-0.200061,-0.132936,-0.224167
74.158333,0.312128,0.166025,0.459634,-0.94453,-0.200325,-0.128543,-0.226297
74.166667,0.312488,0.166133,0.459703,-0.943955,-0.199536,-0.133303,-0.226637
74.175,0.312542,0.166446,0.459592,-0.943367,-0.197789,-0.139588,-0.226831
74.183333,0.312699,0.166266,0.46,-0.943272,-0.199215,-0.135912,-0.228207
74.191667,0.312801,0.166286,0.460185,-0.942954,-0.199336,-0.136432,-0.229107
74.2,0.312764,0.166192,0.460473,-0.942556,-0.199834,-0.13605,-0.230532
74.208333,0.312893,0.16632,0.460562,-0.942258,-0.199022,-0.137301,-0.231709
74.216667,0.312589,0.166156,0.461106,-0.942034,-0.201086,-0.133004,-0.233338
74.225,0.313135,0.166349,0.460969,-0.941407,-0.200002,-0.138449,-0.233633
74.233333,0.313145,0.166464,0.46115,-0.941155,-0.199615,-0.138636,-0.234865
74.241667,0.312825,0.166228,0.461456,-0.940662,-0.203403,-0.135586,-0.235371
74.25,0.313336,0.166576,0.461592,-0.940619,-0.200463,-0.138306,-0.236478
74.258333,0.313565,0.16664,0.461762,-0.940301,-0.20137,-0.13829,-0.23698
74.266667,0.313877,0.166834,0.461812,-0.940108,-0.201786,-0.138911,-0.237028
74.275,0.314005,0.166869,0.462045,-0.940322,-0.201492,-0.137369,-0.237328
74.283333,0.314233,0.167071,0.46205,-0.940393,-0.200923,-0.137154,-0.237654
74.291667,0.31446,0.167311,0.462081,-0.940425,-0.200104,-0.137431,-0.238057
74.3,0.314616,0.167451,0.462162,-0.940349,-0.200162,-0.137467,-0.238292
74.308333,0.314882,0.167457,0.462285,-0.939797,-0.20184,-0.138017,-0.238732
74.316667,0.314961,0.167712,0.462324,-0.939814,-0.200671,-0.137812,-0.23977
74.325,0.315072,0.167767,0.46244,-0.939196,-0.201486,-0.138522,-0.241092
74.333333,0.315262,0.167849,0.462504,-0.938811,-0.202279,-0.138837,-0.241745
74.341667,0.31517,0.168344,0.462473,-0.938583,-0.199042,-0.142649,-0.243096
74.35,0.315405,0.168152,0.462629,-0.938507,-0.20185,-0.13888,-0.243257
74.358333,0.315501,0.168253,0.462642,-0.938557,-0.201919,-0.137699,-0.243676
74.366667,0.315698,0.168374,0.462645,-0.938423,-0.201641,-0.138013,-0.244245
74.375,0.315922,0.168413,0.462673,-0.938058,-0.202093,-0.13851,-0.244991
74.383333,0.316003,0.168358,0.462676,-0.937607,-0.202363,-0.138602,-0.246436
74.391667,0.316037,0.168295,0.462816,-0.937072,-0.203688,-0.13832,-0.247539
74.4,0.316137,0.168365,0.462678,-0.936657,-0.20325,-0.139386,-0.248868
74.408333,0.316191,0.168425,0.46264,-0.936174,-0.202734,-0.140494,-0.250475
74.416667,0.316126,0.168359,0.462717,-0.93566,-0.20295,-0.14054,-0.25219
74.425,0.315862,0.168052,0.462749,-0.934867,-0.206679,-0.139077,-0.252912
74.433333,0.315903,0.16801,0.462743,-0.934383,-0.206661,-0.139654,-0.254394
74.441667,0.316365,0.168268,0.462634,-0.934089,-0.203143,-0.143437,-0.256195
74.45,0.316369,0.168216,0.462626,-0.933821,-0.20287,-0.143213,-0.25751
74.458333,0.316293,0.168191,0.462658,-0.932419,-0.204832,-0.146051,-0.259438
74.466667,0.316564,0.167961,0.462628,-0.93254,-0.203803,-0.145531,-0.260104
74.475,0.316641,0.167876,0.462619,-0.931923,-0.203822,-0.14677,-0.261602
74.483333,0.316487,0.167943,0.462574,-0.931716,-0.201907,-0.146896,-0.263742
74.491667,0.316577,0.167822,0.462573,-0.930931,-0.202354,-0.148209,-0.265433
74.5,0.316615,0.167636,0.462624,-0.929967,-0.203207,-0.149555,-0.267397
74.508333,0.316721,0.167436,0.462625,-0.929467,-0.20354,-0.150136,-0.268555
74.516667,0.316672,0.167468,0.462592,-0.929179,-0.202069,-0.150179,-0.270631
74.525,0.31683,0.167469,0.462503,-0.928618,-0.202499,-0.151014,-0.271768
74.533333,0.316861,0.167399,0.462506,-0.928108,-0.203196,-0.150629,-0.273198
74.541667,0.317033,0.167316,0.462498,-0.927722,-0.202634,-0.151189,-0.274614
74.55,0.317111,0.167179,0.462535,-0.927624,-0.203431,-0.149585,-0.275235
74.558333,0.317305,0.167246,0.462422,-0.927518,-0.202995,-0.149819,-0.275785
74.566667,0.317375,0.167557,0.4623,-0.928024,-0.201018,-0.149437,-0.27574
74.575,0.317665,0.167372,0.462238,-0.927477,-0.20227,-0.149755,-0.276491
74.583333,0.317807,0.167421,0.462161,-0.927285,-0.201835,-0.150195,-0.277211
74.591667,0.318077,0.167291,0.462152,-0.927046,-0.203278,-0.150097,-0.277012
74.6,0.318104,0.167498,0.462026,-0.927544,-0.201286,-0.14907,-0.277353
74.608333,0.318201,0.167496,0.461965,-0.927475,-0.201519,-0.148549,-0.277692
74.616667,0.318337,0.167517,0.461897,-0.927341,-0.202346,-0.14819,-0.277731
74.625,0.318449,0.167549,0.461828,-0.927237,-0.202575,-0.148103,-0.277958
74.633333,0.318572,0.167554,0.461803,-0.927037,-0.203422,-0.148189,-0.277959
